solvent_chem_id	solute_chem_id	solvent_name	solute_name	solute_smiles	solvent_smiles	DHFUS_kj_mol	Tmelt_C	solubility_g_100g	solubility_g_100g_log	solubility_mass_fraction	solubility_mole_frac	cosmo_solubility_g_100g	cosmo_solubility_g_100g_log	cosmo_solubility_mass_frac	cosmo_solubility_mole_frac	delta_g_100g	delta_g_100g_log	delta_mass_frac	delta_mole_frac	apol	ast_fraglike	ast_fraglike_ext	ast_violation	ast_violation_ext	a_acc	a_acid	a_aro	a_base	a_count	a_don	a_donacc	a_heavy	a_hyd	a_IC	a_ICM	a_nB	a_nBr	a_nC	a_nCl	a_nF	a_nH	a_nI	a_nN	a_nO	a_nP	a_nS	balabanJ	BCUT_PEOE_0	BCUT_PEOE_1	BCUT_PEOE_2	BCUT_PEOE_3	BCUT_SLOGP_0	BCUT_SLOGP_1	BCUT_SLOGP_2	BCUT_SLOGP_3	BCUT_SMR_0	BCUT_SMR_1	BCUT_SMR_2	BCUT_SMR_3	bpol	b_1rotN	b_1rotR	b_ar	b_count	b_double	b_heavy	b_max1len	b_rotN	b_rotR	b_single	b_triple	chi0	chi0v	chi0v_C	chi0_C	chi1	chi1v	chi1v_C	chi1_C	chiral	chiral_u	density	diameter	FCharge	GCUT_PEOE_0	GCUT_PEOE_1	GCUT_PEOE_2	GCUT_PEOE_3	GCUT_SLOGP_0	GCUT_SLOGP_1	GCUT_SLOGP_2	GCUT_SLOGP_3	GCUT_SMR_0	GCUT_SMR_1	GCUT_SMR_2	GCUT_SMR_3	h_ema	h_emd	h_emd_C	h_logD	h_logP	h_logS	h_log_dbo	h_log_pbo	h_mr	h_pavgQ	h_pKa	h_pKb	h_pstates	h_pstrain	Kier1	Kier2	Kier3	KierA1	KierA2	KierA3	KierFlex	lip_acc	lip_don	lip_druglike	lip_violation	logP(o/w)	logS	mr	mutagenic	nmol	opr_brigid	opr_leadlike	opr_nring	opr_nrot	opr_violation	PC+	PC-	PEOE_PC+	PEOE_PC-	PEOE_RPC+	PEOE_RPC-	PEOE_VSA+0	PEOE_VSA+1	PEOE_VSA+2	PEOE_VSA+3	PEOE_VSA+4	PEOE_VSA+5	PEOE_VSA+6	PEOE_VSA-0	PEOE_VSA-1	PEOE_VSA-2	PEOE_VSA-3	PEOE_VSA-4	PEOE_VSA-5	PEOE_VSA-6	PEOE_VSA_FHYD	PEOE_VSA_FNEG	PEOE_VSA_FPNEG	PEOE_VSA_FPOL	PEOE_VSA_FPOS	PEOE_VSA_FPPOS	PEOE_VSA_HYD	PEOE_VSA_NEG	PEOE_VSA_PNEG	PEOE_VSA_POL	PEOE_VSA_POS	PEOE_VSA_PPOS	petitjean	petitjeanSC	Q_PC+	Q_PC-	Q_RPC+	Q_RPC-	Q_VSA_FHYD	Q_VSA_FNEG	Q_VSA_FPNEG	Q_VSA_FPOL	Q_VSA_FPOS	Q_VSA_FPPOS	Q_VSA_HYD	Q_VSA_NEG	Q_VSA_PNEG	Q_VSA_POL	Q_VSA_POS	Q_VSA_PPOS	radius	reactive	rings	RPC+	RPC-	rsynth	SlogP	SlogP_VSA0	SlogP_VSA1	SlogP_VSA2	SlogP_VSA3	SlogP_VSA4	SlogP_VSA5	SlogP_VSA6	SlogP_VSA7	SlogP_VSA8	SlogP_VSA9	SMR	SMR_VSA0	SMR_VSA1	SMR_VSA2	SMR_VSA3	SMR_VSA4	SMR_VSA5	SMR_VSA6	SMR_VSA7	TPSA	VAdjEq	VAdjMa	VDistEq	VDistMa	vdw_area	vdw_vol	vsa_acc	vsa_acid	vsa_base	vsa_don	vsa_hyd	vsa_other	vsa_pol	Weight	weinerPath	weinerPol	zagreb
57	252	Ethyl Acetate	diclofenac	Clc1c(Nc2c(CC(=O)O)cccc2)c(Cl)ccc1	O=C(OCC)C	40.400002	179.39999	7.8747392	0.89623618	0.072998919	0.0228913	36.163197	1.5582668	0.26558715	0.097099997	28.288456	0.66203064	0.19258823	0.07424476	39.038723	0	0	1	2	2	0	12	0	30	3	5	19	15	51.850002	1.7283334	0	0	14	2	0	11	0	1	2	0	0	1.9482917	-2.3474817	-0.58323908	0.62074029	2.3598173	-2.3338251	-0.45008898	0.80778444	2.4678297	-2.0428791	-0.37942654	0.82986158	2.6569932	14.483277	4	0.2	12	31	1	20	2	4	0.2	18	0	13.828063	11.371807	7.7485585	9.1209555	9.075387	6.3400984	4.2784739	5.9494896	0	0	0.90276825	9	0	-0.79436409	-0.43520927	0.074322633	2.3512256	-0.89725846	-0.25574338	0.27499959	2.5247896	-0.45894295	-0.20221165	0.28797534	2.6699986	2.7700076	7.3539758	2.5655804	4.2586379	4.3717618	-4.6680737	0	7.9572916	7.5725613	-0.99455154	4.7386446	14	1.034412	3.1074646	15.39	7.1358023	4.2314048	12.740488	5.8410082	3.4331977	3.9166999	3	2	1	0	4.2309999	-4.5046501	7.7124701	0	1	12	1	2	4	0	0	0	0.74182427	-0.74182427	0.41231555	0.35214049	79.042473	22.438595	15.808495	0	0	0	14.708499	33.825527	59.163895	13.566921	5.6825762	0	13.566921	0	0.89032197	0.48799044	0.052624963	0.10967802	0.51200956	0.057053052	229.52849	125.80584	13.566921	28.275419	131.99806	14.708499	0.44444445	0.80000001	0	0	0	0	1	0	0	0	1	0	257.80389	0	0	0	257.80389	0	5	0	2	0	0	0.78947371	4.3640699	0	25.756214	23.862217	25.385227	3.185575	18.868406	7.0012131	123.50229	0	83.810783	7.7526498	23.862217	0	25.385227	10.186788	23.524246	142.3707	7.7454643	78.297287	49.330002	0.5023343	5.321928	3.001415	8.2169819	257.80389	315.76764	0	0	0	5.6825762	210.27899	14.708499	32.816418	296.15298	706	27	94
66	252	Heptane	diclofenac	Clc1c(Nc2c(CC(=O)O)cccc2)c(Cl)ccc1	C(CCC)CCC	40.400002	179.39999	0.0177	-1.7519137	0.00017701001	5.9900001e-005	0.016100001	-1.7932931	0.000161	5.45e-005	-0.0016090201	-0.041379463	-1.6079999e-005	-5.4400002e-006	39.038723	0	0	1	2	2	0	12	0	30	3	5	19	15	51.850002	1.7283334	0	0	14	2	0	11	0	1	2	0	0	1.9482917	-2.3474817	-0.58323908	0.62074029	2.3598173	-2.3338251	-0.45008898	0.80778444	2.4678297	-2.0428791	-0.37942654	0.82986158	2.6569932	14.483277	4	0.2	12	31	1	20	2	4	0.2	18	0	13.828063	11.371807	7.7485585	9.1209555	9.075387	6.3400984	4.2784739	5.9494896	0	0	0.90276825	9	0	-0.79436409	-0.43520927	0.074322633	2.3512256	-0.89725846	-0.25574338	0.27499959	2.5247896	-0.45894295	-0.20221165	0.28797534	2.6699986	2.7700076	7.3539758	2.5655804	4.2586379	4.3717618	-4.6680737	0	7.9572916	7.5725613	-0.99455154	4.7386446	14	1.034412	3.1074646	15.39	7.1358023	4.2314048	12.740488	5.8410082	3.4331977	3.9166999	3	2	1	0	4.2309999	-4.5046501	7.7124701	0	1	12	1	2	4	0	0	0	0.74182427	-0.74182427	0.41231555	0.35214049	79.042473	22.438595	15.808495	0	0	0	14.708499	33.825527	59.163895	13.566921	5.6825762	0	13.566921	0	0.89032197	0.48799044	0.052624963	0.10967802	0.51200956	0.057053052	229.52849	125.80584	13.566921	28.275419	131.99806	14.708499	0.44444445	0.80000001	0	0	0	0	1	0	0	0	1	0	257.80389	0	0	0	257.80389	0	5	0	2	0	0	0.78947371	4.3640699	0	25.756214	23.862217	25.385227	3.185575	18.868406	7.0012131	123.50229	0	83.810783	7.7526498	23.862217	0	25.385227	10.186788	23.524246	142.3707	7.7454643	78.297287	49.330002	0.5023343	5.321928	3.001415	8.2169819	257.80389	315.76764	0	0	0	5.6825762	210.27899	14.708499	32.816418	296.15298	706	27	94
3	252	"1,2-Dichloroethane"	diclofenac	Clc1c(Nc2c(CC(=O)O)cccc2)c(Cl)ccc1	ClCCCl	40.400002	179.39999	1.2109119	0.08311253	0.01196424	0.00403	0.37990582	-0.42032406	0.0037799999	0.00127	-0.83100605	-0.50343657	-0.0081795603	-0.00276214	39.038723	0	0	1	2	2	0	12	0	30	3	5	19	15	51.850002	1.7283334	0	0	14	2	0	11	0	1	2	0	0	1.9482917	-2.3474817	-0.58323908	0.62074029	2.3598173	-2.3338251	-0.45008898	0.80778444	2.4678297	-2.0428791	-0.37942654	0.82986158	2.6569932	14.483277	4	0.2	12	31	1	20	2	4	0.2	18	0	13.828063	11.371807	7.7485585	9.1209555	9.075387	6.3400984	4.2784739	5.9494896	0	0	0.90276825	9	0	-0.79436409	-0.43520927	0.074322633	2.3512256	-0.89725846	-0.25574338	0.27499959	2.5247896	-0.45894295	-0.20221165	0.28797534	2.6699986	2.7700076	7.3539758	2.5655804	4.2586379	4.3717618	-4.6680737	0	7.9572916	7.5725613	-0.99455154	4.7386446	14	1.034412	3.1074646	15.39	7.1358023	4.2314048	12.740488	5.8410082	3.4331977	3.9166999	3	2	1	0	4.2309999	-4.5046501	7.7124701	0	1	12	1	2	4	0	0	0	0.74182427	-0.74182427	0.41231555	0.35214049	79.042473	22.438595	15.808495	0	0	0	14.708499	33.825527	59.163895	13.566921	5.6825762	0	13.566921	0	0.89032197	0.48799044	0.052624963	0.10967802	0.51200956	0.057053052	229.52849	125.80584	13.566921	28.275419	131.99806	14.708499	0.44444445	0.80000001	0	0	0	0	1	0	0	0	1	0	257.80389	0	0	0	257.80389	0	5	0	2	0	0	0.78947371	4.3640699	0	25.756214	23.862217	25.385227	3.185575	18.868406	7.0012131	123.50229	0	83.810783	7.7526498	23.862217	0	25.385227	10.186788	23.524246	142.3707	7.7454643	78.297287	49.330002	0.5023343	5.321928	3.001415	8.2169819	257.80389	315.76764	0	0	0	5.6825762	210.27899	14.708499	32.816418	296.15298	706	27	94
8	252	"1,4-Dioxane"	diclofenac	Clc1c(Nc2c(CC(=O)O)cccc2)c(Cl)ccc1	O1CCOCC1	40.400002	179.39999	39.646271	1.5982023	0.28390497	0.1055047	34.699265	1.5403203	0.25760543	0.093599997	-4.9470077	-0.057882089	-0.026299531	-0.01193288	39.038723	0	0	1	2	2	0	12	0	30	3	5	19	15	51.850002	1.7283334	0	0	14	2	0	11	0	1	2	0	0	1.9482917	-2.3474817	-0.58323908	0.62074029	2.3598173	-2.3338251	-0.45008898	0.80778444	2.4678297	-2.0428791	-0.37942654	0.82986158	2.6569932	14.483277	4	0.2	12	31	1	20	2	4	0.2	18	0	13.828063	11.371807	7.7485585	9.1209555	9.075387	6.3400984	4.2784739	5.9494896	0	0	0.90276825	9	0	-0.79436409	-0.43520927	0.074322633	2.3512256	-0.89725846	-0.25574338	0.27499959	2.5247896	-0.45894295	-0.20221165	0.28797534	2.6699986	2.7700076	7.3539758	2.5655804	4.2586379	4.3717618	-4.6680737	0	7.9572916	7.5725613	-0.99455154	4.7386446	14	1.034412	3.1074646	15.39	7.1358023	4.2314048	12.740488	5.8410082	3.4331977	3.9166999	3	2	1	0	4.2309999	-4.5046501	7.7124701	0	1	12	1	2	4	0	0	0	0.74182427	-0.74182427	0.41231555	0.35214049	79.042473	22.438595	15.808495	0	0	0	14.708499	33.825527	59.163895	13.566921	5.6825762	0	13.566921	0	0.89032197	0.48799044	0.052624963	0.10967802	0.51200956	0.057053052	229.52849	125.80584	13.566921	28.275419	131.99806	14.708499	0.44444445	0.80000001	0	0	0	0	1	0	0	0	1	0	257.80389	0	0	0	257.80389	0	5	0	2	0	0	0.78947371	4.3640699	0	25.756214	23.862217	25.385227	3.185575	18.868406	7.0012131	123.50229	0	83.810783	7.7526498	23.862217	0	25.385227	10.186788	23.524246	142.3707	7.7454643	78.297287	49.330002	0.5023343	5.321928	3.001415	8.2169819	257.80389	315.76764	0	0	0	5.6825762	210.27899	14.708499	32.816418	296.15298	706	27	94
26	252	Benzene	diclofenac	Clc1c(Nc2c(CC(=O)O)cccc2)c(Cl)ccc1	c1ccccc1	40.400002	179.39999	1.0341718	0.014592695	0.01023586	0.0027203001	0.46793038	-0.32981876	0.0046600001	0.0012300001	-0.56624144	-0.34441143	-0.0055783498	-0.00148761	39.038723	0	0	1	2	2	0	12	0	30	3	5	19	15	51.850002	1.7283334	0	0	14	2	0	11	0	1	2	0	0	1.9482917	-2.3474817	-0.58323908	0.62074029	2.3598173	-2.3338251	-0.45008898	0.80778444	2.4678297	-2.0428791	-0.37942654	0.82986158	2.6569932	14.483277	4	0.2	12	31	1	20	2	4	0.2	18	0	13.828063	11.371807	7.7485585	9.1209555	9.075387	6.3400984	4.2784739	5.9494896	0	0	0.90276825	9	0	-0.79436409	-0.43520927	0.074322633	2.3512256	-0.89725846	-0.25574338	0.27499959	2.5247896	-0.45894295	-0.20221165	0.28797534	2.6699986	2.7700076	7.3539758	2.5655804	4.2586379	4.3717618	-4.6680737	0	7.9572916	7.5725613	-0.99455154	4.7386446	14	1.034412	3.1074646	15.39	7.1358023	4.2314048	12.740488	5.8410082	3.4331977	3.9166999	3	2	1	0	4.2309999	-4.5046501	7.7124701	0	1	12	1	2	4	0	0	0	0.74182427	-0.74182427	0.41231555	0.35214049	79.042473	22.438595	15.808495	0	0	0	14.708499	33.825527	59.163895	13.566921	5.6825762	0	13.566921	0	0.89032197	0.48799044	0.052624963	0.10967802	0.51200956	0.057053052	229.52849	125.80584	13.566921	28.275419	131.99806	14.708499	0.44444445	0.80000001	0	0	0	0	1	0	0	0	1	0	257.80389	0	0	0	257.80389	0	5	0	2	0	0	0.78947371	4.3640699	0	25.756214	23.862217	25.385227	3.185575	18.868406	7.0012131	123.50229	0	83.810783	7.7526498	23.862217	0	25.385227	10.186788	23.524246	142.3707	7.7454643	78.297287	49.330002	0.5023343	5.321928	3.001415	8.2169819	257.80389	315.76764	0	0	0	5.6825762	210.27899	14.708499	32.816418	296.15298	706	27	94
33	252	Chlorobenzene	diclofenac	Clc1c(Nc2c(CC(=O)O)cccc2)c(Cl)ccc1	Clc1ccccc1	40.400002	179.39999	0.97166264	-0.012484491	0.0096231196	0.0036794001	0.15480126	-0.81022549	0.00155	0.000588	-0.81686139	-0.797741	-0.0080775004	-0.00309139	39.038723	0	0	1	2	2	0	12	0	30	3	5	19	15	51.850002	1.7283334	0	0	14	2	0	11	0	1	2	0	0	1.9482917	-2.3474817	-0.58323908	0.62074029	2.3598173	-2.3338251	-0.45008898	0.80778444	2.4678297	-2.0428791	-0.37942654	0.82986158	2.6569932	14.483277	4	0.2	12	31	1	20	2	4	0.2	18	0	13.828063	11.371807	7.7485585	9.1209555	9.075387	6.3400984	4.2784739	5.9494896	0	0	0.90276825	9	0	-0.79436409	-0.43520927	0.074322633	2.3512256	-0.89725846	-0.25574338	0.27499959	2.5247896	-0.45894295	-0.20221165	0.28797534	2.6699986	2.7700076	7.3539758	2.5655804	4.2586379	4.3717618	-4.6680737	0	7.9572916	7.5725613	-0.99455154	4.7386446	14	1.034412	3.1074646	15.39	7.1358023	4.2314048	12.740488	5.8410082	3.4331977	3.9166999	3	2	1	0	4.2309999	-4.5046501	7.7124701	0	1	12	1	2	4	0	0	0	0.74182427	-0.74182427	0.41231555	0.35214049	79.042473	22.438595	15.808495	0	0	0	14.708499	33.825527	59.163895	13.566921	5.6825762	0	13.566921	0	0.89032197	0.48799044	0.052624963	0.10967802	0.51200956	0.057053052	229.52849	125.80584	13.566921	28.275419	131.99806	14.708499	0.44444445	0.80000001	0	0	0	0	1	0	0	0	1	0	257.80389	0	0	0	257.80389	0	5	0	2	0	0	0.78947371	4.3640699	0	25.756214	23.862217	25.385227	3.185575	18.868406	7.0012131	123.50229	0	83.810783	7.7526498	23.862217	0	25.385227	10.186788	23.524246	142.3707	7.7454643	78.297287	49.330002	0.5023343	5.321928	3.001415	8.2169819	257.80389	315.76764	0	0	0	5.6825762	210.27899	14.708499	32.816418	296.15298	706	27	94
34	252	Chloroform	diclofenac	Clc1c(Nc2c(CC(=O)O)cccc2)c(Cl)ccc1	ClC(Cl)Cl	40.400002	179.39999	2.351778	0.37139633	0.022977401	0.0093909996	0.34841269	-0.45790604	0.0034700001	0.0014	-2.0033653	-0.82930237	-0.01950537	-0.00798852	39.038723	0	0	1	2	2	0	12	0	30	3	5	19	15	51.850002	1.7283334	0	0	14	2	0	11	0	1	2	0	0	1.9482917	-2.3474817	-0.58323908	0.62074029	2.3598173	-2.3338251	-0.45008898	0.80778444	2.4678297	-2.0428791	-0.37942654	0.82986158	2.6569932	14.483277	4	0.2	12	31	1	20	2	4	0.2	18	0	13.828063	11.371807	7.7485585	9.1209555	9.075387	6.3400984	4.2784739	5.9494896	0	0	0.90276825	9	0	-0.79436409	-0.43520927	0.074322633	2.3512256	-0.89725846	-0.25574338	0.27499959	2.5247896	-0.45894295	-0.20221165	0.28797534	2.6699986	2.7700076	7.3539758	2.5655804	4.2586379	4.3717618	-4.6680737	0	7.9572916	7.5725613	-0.99455154	4.7386446	14	1.034412	3.1074646	15.39	7.1358023	4.2314048	12.740488	5.8410082	3.4331977	3.9166999	3	2	1	0	4.2309999	-4.5046501	7.7124701	0	1	12	1	2	4	0	0	0	0.74182427	-0.74182427	0.41231555	0.35214049	79.042473	22.438595	15.808495	0	0	0	14.708499	33.825527	59.163895	13.566921	5.6825762	0	13.566921	0	0.89032197	0.48799044	0.052624963	0.10967802	0.51200956	0.057053052	229.52849	125.80584	13.566921	28.275419	131.99806	14.708499	0.44444445	0.80000001	0	0	0	0	1	0	0	0	1	0	257.80389	0	0	0	257.80389	0	5	0	2	0	0	0.78947371	4.3640699	0	25.756214	23.862217	25.385227	3.185575	18.868406	7.0012131	123.50229	0	83.810783	7.7526498	23.862217	0	25.385227	10.186788	23.524246	142.3707	7.7454643	78.297287	49.330002	0.5023343	5.321928	3.001415	8.2169819	257.80389	315.76764	0	0	0	5.6825762	210.27899	14.708499	32.816418	296.15298	706	27	94
46	252	Diethylether	diclofenac	Clc1c(Nc2c(CC(=O)O)cccc2)c(Cl)ccc1	O(CC)CC	40.400002	179.39999	0.84317601	-0.074081756	0.0083612604	0.0021059001	36.736168	1.5650939	0.2686646	0.084200002	35.892994	1.6391757	0.26030335	0.082097203	39.038723	0	0	1	2	2	0	12	0	30	3	5	19	15	51.850002	1.7283334	0	0	14	2	0	11	0	1	2	0	0	1.9482917	-2.3474817	-0.58323908	0.62074029	2.3598173	-2.3338251	-0.45008898	0.80778444	2.4678297	-2.0428791	-0.37942654	0.82986158	2.6569932	14.483277	4	0.2	12	31	1	20	2	4	0.2	18	0	13.828063	11.371807	7.7485585	9.1209555	9.075387	6.3400984	4.2784739	5.9494896	0	0	0.90276825	9	0	-0.79436409	-0.43520927	0.074322633	2.3512256	-0.89725846	-0.25574338	0.27499959	2.5247896	-0.45894295	-0.20221165	0.28797534	2.6699986	2.7700076	7.3539758	2.5655804	4.2586379	4.3717618	-4.6680737	0	7.9572916	7.5725613	-0.99455154	4.7386446	14	1.034412	3.1074646	15.39	7.1358023	4.2314048	12.740488	5.8410082	3.4331977	3.9166999	3	2	1	0	4.2309999	-4.5046501	7.7124701	0	1	12	1	2	4	0	0	0	0.74182427	-0.74182427	0.41231555	0.35214049	79.042473	22.438595	15.808495	0	0	0	14.708499	33.825527	59.163895	13.566921	5.6825762	0	13.566921	0	0.89032197	0.48799044	0.052624963	0.10967802	0.51200956	0.057053052	229.52849	125.80584	13.566921	28.275419	131.99806	14.708499	0.44444445	0.80000001	0	0	0	0	1	0	0	0	1	0	257.80389	0	0	0	257.80389	0	5	0	2	0	0	0.78947371	4.3640699	0	25.756214	23.862217	25.385227	3.185575	18.868406	7.0012131	123.50229	0	83.810783	7.7526498	23.862217	0	25.385227	10.186788	23.524246	142.3707	7.7454643	78.297287	49.330002	0.5023343	5.321928	3.001415	8.2169819	257.80389	315.76764	0	0	0	5.6825762	210.27899	14.708499	32.816418	296.15298	706	27	94
62	252	Ethylene Glycol	diclofenac	Clc1c(Nc2c(CC(=O)O)cccc2)c(Cl)ccc1	OCCO	40.400002	179.39999	0.81098217	-0.090988696	0.00804458	0.0016968	0.59419483	-0.22607113	0.0059099998	0.00124	-0.21678734	-0.13508244	-0.0021377299	-0.00045302001	39.038723	0	0	1	2	2	0	12	0	30	3	5	19	15	51.850002	1.7283334	0	0	14	2	0	11	0	1	2	0	0	1.9482917	-2.3474817	-0.58323908	0.62074029	2.3598173	-2.3338251	-0.45008898	0.80778444	2.4678297	-2.0428791	-0.37942654	0.82986158	2.6569932	14.483277	4	0.2	12	31	1	20	2	4	0.2	18	0	13.828063	11.371807	7.7485585	9.1209555	9.075387	6.3400984	4.2784739	5.9494896	0	0	0.90276825	9	0	-0.79436409	-0.43520927	0.074322633	2.3512256	-0.89725846	-0.25574338	0.27499959	2.5247896	-0.45894295	-0.20221165	0.28797534	2.6699986	2.7700076	7.3539758	2.5655804	4.2586379	4.3717618	-4.6680737	0	7.9572916	7.5725613	-0.99455154	4.7386446	14	1.034412	3.1074646	15.39	7.1358023	4.2314048	12.740488	5.8410082	3.4331977	3.9166999	3	2	1	0	4.2309999	-4.5046501	7.7124701	0	1	12	1	2	4	0	0	0	0.74182427	-0.74182427	0.41231555	0.35214049	79.042473	22.438595	15.808495	0	0	0	14.708499	33.825527	59.163895	13.566921	5.6825762	0	13.566921	0	0.89032197	0.48799044	0.052624963	0.10967802	0.51200956	0.057053052	229.52849	125.80584	13.566921	28.275419	131.99806	14.708499	0.44444445	0.80000001	0	0	0	0	1	0	0	0	1	0	257.80389	0	0	0	257.80389	0	5	0	2	0	0	0.78947371	4.3640699	0	25.756214	23.862217	25.385227	3.185575	18.868406	7.0012131	123.50229	0	83.810783	7.7526498	23.862217	0	25.385227	10.186788	23.524246	142.3707	7.7454643	78.297287	49.330002	0.5023343	5.321928	3.001415	8.2169819	257.80389	315.76764	0	0	0	5.6825762	210.27899	14.708499	32.816418	296.15298	706	27	94
64	252	Formamide	diclofenac	Clc1c(Nc2c(CC(=O)O)cccc2)c(Cl)ccc1	O=CN	40.400002	179.39999	1.1586062	0.063935816	0.01145336	0.001759	0.13800117	-0.8601172	0.00138	0.00021	-1.020605	-0.92405301	-0.01007525	-0.00154916	39.038723	0	0	1	2	2	0	12	0	30	3	5	19	15	51.850002	1.7283334	0	0	14	2	0	11	0	1	2	0	0	1.9482917	-2.3474817	-0.58323908	0.62074029	2.3598173	-2.3338251	-0.45008898	0.80778444	2.4678297	-2.0428791	-0.37942654	0.82986158	2.6569932	14.483277	4	0.2	12	31	1	20	2	4	0.2	18	0	13.828063	11.371807	7.7485585	9.1209555	9.075387	6.3400984	4.2784739	5.9494896	0	0	0.90276825	9	0	-0.79436409	-0.43520927	0.074322633	2.3512256	-0.89725846	-0.25574338	0.27499959	2.5247896	-0.45894295	-0.20221165	0.28797534	2.6699986	2.7700076	7.3539758	2.5655804	4.2586379	4.3717618	-4.6680737	0	7.9572916	7.5725613	-0.99455154	4.7386446	14	1.034412	3.1074646	15.39	7.1358023	4.2314048	12.740488	5.8410082	3.4331977	3.9166999	3	2	1	0	4.2309999	-4.5046501	7.7124701	0	1	12	1	2	4	0	0	0	0.74182427	-0.74182427	0.41231555	0.35214049	79.042473	22.438595	15.808495	0	0	0	14.708499	33.825527	59.163895	13.566921	5.6825762	0	13.566921	0	0.89032197	0.48799044	0.052624963	0.10967802	0.51200956	0.057053052	229.52849	125.80584	13.566921	28.275419	131.99806	14.708499	0.44444445	0.80000001	0	0	0	0	1	0	0	0	1	0	257.80389	0	0	0	257.80389	0	5	0	2	0	0	0.78947371	4.3640699	0	25.756214	23.862217	25.385227	3.185575	18.868406	7.0012131	123.50229	0	83.810783	7.7526498	23.862217	0	25.385227	10.186788	23.524246	142.3707	7.7454643	78.297287	49.330002	0.5023343	5.321928	3.001415	8.2169819	257.80389	315.76764	0	0	0	5.6825762	210.27899	14.708499	32.816418	296.15298	706	27	94
72	252	Methanol	diclofenac	Clc1c(Nc2c(CC(=O)O)cccc2)c(Cl)ccc1	OC	40.400002	179.39999	5.4568534	0.73694229	0.051744889	0.0058694002	7.7460489	0.88908023	0.071900003	0.0083100004	2.2891953	0.15213794	0.02014683	0.0024418	39.038723	0	0	1	2	2	0	12	0	30	3	5	19	15	51.850002	1.7283334	0	0	14	2	0	11	0	1	2	0	0	1.9482917	-2.3474817	-0.58323908	0.62074029	2.3598173	-2.3338251	-0.45008898	0.80778444	2.4678297	-2.0428791	-0.37942654	0.82986158	2.6569932	14.483277	4	0.2	12	31	1	20	2	4	0.2	18	0	13.828063	11.371807	7.7485585	9.1209555	9.075387	6.3400984	4.2784739	5.9494896	0	0	0.90276825	9	0	-0.79436409	-0.43520927	0.074322633	2.3512256	-0.89725846	-0.25574338	0.27499959	2.5247896	-0.45894295	-0.20221165	0.28797534	2.6699986	2.7700076	7.3539758	2.5655804	4.2586379	4.3717618	-4.6680737	0	7.9572916	7.5725613	-0.99455154	4.7386446	14	1.034412	3.1074646	15.39	7.1358023	4.2314048	12.740488	5.8410082	3.4331977	3.9166999	3	2	1	0	4.2309999	-4.5046501	7.7124701	0	1	12	1	2	4	0	0	0	0.74182427	-0.74182427	0.41231555	0.35214049	79.042473	22.438595	15.808495	0	0	0	14.708499	33.825527	59.163895	13.566921	5.6825762	0	13.566921	0	0.89032197	0.48799044	0.052624963	0.10967802	0.51200956	0.057053052	229.52849	125.80584	13.566921	28.275419	131.99806	14.708499	0.44444445	0.80000001	0	0	0	0	1	0	0	0	1	0	257.80389	0	0	0	257.80389	0	5	0	2	0	0	0.78947371	4.3640699	0	25.756214	23.862217	25.385227	3.185575	18.868406	7.0012131	123.50229	0	83.810783	7.7526498	23.862217	0	25.385227	10.186788	23.524246	142.3707	7.7454643	78.297287	49.330002	0.5023343	5.321928	3.001415	8.2169819	257.80389	315.76764	0	0	0	5.6825762	210.27899	14.708499	32.816418	296.15298	706	27	94
90	252	Propionic Acid	diclofenac	Clc1c(Nc2c(CC(=O)O)cccc2)c(Cl)ccc1	O=C(O)CC	40.400002	179.39999	3.9620893	0.59792423	0.038110901	0.0098134996	1.0648792	0.027300345	0.0105	0.00266	-2.8972101	-0.57062393	-0.02757431	-0.0071568899	39.038723	0	0	1	2	2	0	12	0	30	3	5	19	15	51.850002	1.7283334	0	0	14	2	0	11	0	1	2	0	0	1.9482917	-2.3474817	-0.58323908	0.62074029	2.3598173	-2.3338251	-0.45008898	0.80778444	2.4678297	-2.0428791	-0.37942654	0.82986158	2.6569932	14.483277	4	0.2	12	31	1	20	2	4	0.2	18	0	13.828063	11.371807	7.7485585	9.1209555	9.075387	6.3400984	4.2784739	5.9494896	0	0	0.90276825	9	0	-0.79436409	-0.43520927	0.074322633	2.3512256	-0.89725846	-0.25574338	0.27499959	2.5247896	-0.45894295	-0.20221165	0.28797534	2.6699986	2.7700076	7.3539758	2.5655804	4.2586379	4.3717618	-4.6680737	0	7.9572916	7.5725613	-0.99455154	4.7386446	14	1.034412	3.1074646	15.39	7.1358023	4.2314048	12.740488	5.8410082	3.4331977	3.9166999	3	2	1	0	4.2309999	-4.5046501	7.7124701	0	1	12	1	2	4	0	0	0	0.74182427	-0.74182427	0.41231555	0.35214049	79.042473	22.438595	15.808495	0	0	0	14.708499	33.825527	59.163895	13.566921	5.6825762	0	13.566921	0	0.89032197	0.48799044	0.052624963	0.10967802	0.51200956	0.057053052	229.52849	125.80584	13.566921	28.275419	131.99806	14.708499	0.44444445	0.80000001	0	0	0	0	1	0	0	0	1	0	257.80389	0	0	0	257.80389	0	5	0	2	0	0	0.78947371	4.3640699	0	25.756214	23.862217	25.385227	3.185575	18.868406	7.0012131	123.50229	0	83.810783	7.7526498	23.862217	0	25.385227	10.186788	23.524246	142.3707	7.7454643	78.297287	49.330002	0.5023343	5.321928	3.001415	8.2169819	257.80389	315.76764	0	0	0	5.6825762	210.27899	14.708499	32.816418	296.15298	706	27	94
